code,name,配售对象名称,初步配售数量（股), 获配金额（元)
688545.SH,兴福电子,银华多元机遇混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华乐享混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中证光伏产业交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中证沪港深500交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华稳健增长一年持有期混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中证基建交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华阿尔法混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华长荣混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中证科创创业50交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华多元回报一年持有期混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华鑫利一年持有期混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华安盛混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华集成电路混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华新锐成长混合型证券投资基金,7662,89492.16
688545.SH,兴福电子,银华鑫峰混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华沪深300成长交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中证国新央企科技引领交易型开放式指数证券投资基金,8035,93848.80
688545.SH,兴福电子,银华上证科创板100交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华惠享三年定期开放混合型证券投资基金,9858,115141.44
688545.SH,兴福电子,银华中证A50交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,银华优势企业（平衡型）证券投资基金,9940,116099.20
688545.SH,兴福电子,银华—道琼斯88精选证券投资基金,9940,116099.20
688545.SH,兴福电子,银华优质增长混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,银华中国梦30股票型证券投资基金,7952,92879.36
688545.SH,兴福电子,中国银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,山东省（叁号）职业年金计划,9940,116099.20
688545.SH,兴福电子,中央国家机关及所属事业单位（伍号）职业年金计划,9940,116099.20
688545.SH,兴福电子,湖北省（肆号）职业年金计划,9940,116099.20
688545.SH,兴福电子,湖南省（陆号）职业年金计划,9940,116099.20
688545.SH,兴福电子,江苏省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,江苏省捌号职业年金计划,9940,116099.20
688545.SH,兴福电子,辽宁省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,河南省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,山西省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,河北省肆号职业年金计划,9940,116099.20
688545.SH,兴福电子,河北省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,银华乾利股票型养老金产品,8325,97236.00
688545.SH,兴福电子,银华泰利混合型养老金产品,9940,116099.20
688545.SH,兴福电子,广东省肆号职业年金计划,9940,116099.20
688545.SH,兴福电子,广东省拾贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,广东省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,广东省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,浙江省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,浙江省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,浙江省柒号职业年金计划,9940,116099.20
688545.SH,兴福电子,浙江省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,浙江省玖号职业年金计划,9940,116099.20
688545.SH,兴福电子,基本养老保险基金一八零三组合,9940,116099.20
688545.SH,兴福电子,国寿安保中证500交易型开放式指数证券投资基金,5094,59497.92
688545.SH,兴福电子,国寿安保沪深300交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,国寿安保中证沪港深300交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,平安养老-平安多元策略混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-平安聚泽混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-浙商银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-济南铁路局企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海申通地铁集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国船舶集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安股票优选2号股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安股票优选4号股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安股票优选1号股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-平安精选增值1号混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-中国烟草总公司福建省公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-国网吉林省电力有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-晋能控股装备制造集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国核工业集团公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-平安精选增值2号混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-兴业银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国平安保险（集团）股份有限公司企业年金方案（策略配置组合）,9940,116099.20
688545.SH,兴福电子,平安养老-中国南方电网有限责任公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-安徽省电力公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国海洋石油集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-国网湖南省电力有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国建设银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国邮政集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国铁路郑州局集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-沈阳铁路局企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国铁路哈尔滨局集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国铁路西安局集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-南昌铁路局企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海铁路局企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-四川省宜宾五粮液集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国铁路武汉局集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-国泰君安证券股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省电力公司（部属）企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-北京公共交通控股（集团）有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-山东省农村信用社联合社企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-昆明铁路局企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国石油化工集团公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中央国家机关及所属事业单位（壹号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安沪深300指数增强股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-中国华能集团公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中央国家机关及所属事业单位（陆号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-湖北省（肆号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-北京市（伍号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中央国家机关及所属事业单位（叁号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-北京市（贰号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-湖北省（贰号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-湖南省（贰号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海市贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海市陆号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-江西省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-江西省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海市玖号职业年金计划平安组合,9940,116099.20
688545.SH,兴福电子,平安养老-上海市壹拾壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-上海市伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国电力建设集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-江苏省肆号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-江苏省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-辽宁省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-辽宁省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-徽商银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-天津市捌号职业年金计划平安组合,9940,116099.20
688545.SH,兴福电子,平安养老-天津市玖号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-天津市贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广西壮族自治区叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广西壮族自治区壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-河南省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-河南省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-平安相伴今生企业年金集合计划-安心回报,9940,116099.20
688545.SH,兴福电子,平安养老-平安阿尔法对冲股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-中证500指数增强股票型养老金产品,6295,73525.60
688545.SH,兴福电子,平安养老-平安life-style进取混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-甘肃省贰号职业年金计划平安组合,9940,116099.20
688545.SH,兴福电子,平安养老-中国电信集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-重庆市贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-甘肃省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-福建省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-山西省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-福建省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-福建省玖号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-黑龙江省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国中煤能源集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-吉林省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-青海省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-黑龙江省捌号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国农业银行股份有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国华电集团有限公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-河北省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-内蒙古自治区壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-河北省拾壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-内蒙古自治区陆号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-四川省肆号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-四川省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-四川省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-贵州省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安安赢股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安安享混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安安跃股票型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-平安鹏程企业年金集合计划,9940,116099.20
688545.SH,兴福电子,平安养老-云南省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-云南省柒号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-国家能源投资集团有限责任公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省拾壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省柒号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广东省陆号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省叁号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省捌号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省伍号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-浙江省壹拾贰号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-广西壮族自治区拾壹号职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-平安聚元混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-平安life－style平衡混合型养老金产品,9940,116099.20
688545.SH,兴福电子,平安养老-湖南省（拾号）职业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老-中国移动通信集团公司企业年金计划,9940,116099.20
688545.SH,兴福电子,平安养老保险股份有限公司－万能－团险万能,9940,116099.20
688545.SH,兴福电子,平安养老保险股份有限公司-分红-团险分红,9940,116099.20
688545.SH,兴福电子,平安养老保险股份有限公司-传统-普通保险产品,9940,116099.20
688545.SH,兴福电子,平安养老-万能保险二零二三,9940,116099.20
688545.SH,兴福电子,博道启航混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道中证500指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道远航混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道沪深300指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道叁佰智航股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道伍佰智航股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道嘉泰回报混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道久航混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道嘉瑞混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道嘉兴一年持有期混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道睿见一年持有期混合型证券投资基金,8988,104979.84
688545.SH,兴福电子,博道嘉丰混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道盛彦混合型证券投资基金,9402,109815.36
688545.SH,兴福电子,博道成长智航股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道惠泰优选混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,博道大盘成长股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,人民养老汇悦股票型养老金产品,9940,116099.20
688545.SH,兴福电子,中国人民保险集团股份有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,兴业银行股份有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老灵动聚鑫混合型养老金产品,9940,116099.20
688545.SH,兴福电子,中国铁路沈阳局集团有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,交通银行股份有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,中央国家机关及所属事业单位（陆号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,北京市（拾壹号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,中国石油天然气集团有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,湖南省（壹号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,安徽省肆号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,安徽省壹号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,上海市壹拾号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,陕西省（玖号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,广西壮族自治区捌号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,广西壮族自治区拾壹号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,甘肃省玖号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,重庆市捌号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,吉林省玖号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,中国南方电网有限责任公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老智丰红利股票型养老金产品,6585,76912.80
688545.SH,兴福电子,中国农业银行股份有限公司企业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,四川省肆号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老灵动添利混合型养老金产品,9940,116099.20
688545.SH,兴福电子,云南省贰号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,云南省壹号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老智远股票型养老金产品,9940,116099.20
688545.SH,兴福电子,河南省玖号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老智睿股票专项型养老金产品,9940,116099.20
688545.SH,兴福电子,山东省（拾号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,山东省（拾壹号）职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,浙江省壹号职业年金计划人保组合,9940,116099.20
688545.SH,兴福电子,人民养老智创转型股票型养老金产品,9071,105949.28
688545.SH,兴福电子,百年人寿保险股份有限公司-百年传统,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-平衡自营,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-传统自营,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-百年分红自营,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-传统保险产品,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-分红保险产品,9940,116099.20
688545.SH,兴福电子,百年人寿保险股份有限公司-万能保险产品,9940,116099.20
688545.SH,兴福电子,华商双驱优选灵活配置混合型证券投资基金,3769,44021.92
688545.SH,兴福电子,华商智能生活灵活配置混合型证券投资基金,6792,79330.56
688545.SH,兴福电子,华商润丰灵活配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,华商电子行业量化股票型发起式证券投资基金,5343,62406.24
688545.SH,兴福电子,华商计算机行业量化股票型发起式证券投资基金,6627,77403.36
688545.SH,兴福电子,华商双擎领航混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,华商300智选混合型证券投资基金,4017,46918.56
688545.SH,兴福电子,华商均衡30混合型证券投资基金,3396,39665.28
688545.SH,兴福电子,华商动态阿尔法灵活配置混合型证券投资基金,7331,85626.08
688545.SH,兴福电子,华商策略精选灵活配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,华商主题精选混合型证券投资基金,6585,76912.80
688545.SH,兴福电子,华商大盘量化精选灵活配置混合型证券投资基金,4390,51275.20
688545.SH,兴福电子,华商新量化灵活配置混合型证券投资基金,4639,54183.52
688545.SH,兴福电子,华商未来主题混合型证券投资基金,9485,110784.80
688545.SH,兴福电子,华商量化进取灵活配置混合型证券投资基金,7952,92879.36
688545.SH,兴福电子,太平智选一年定期开放股票型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,太平行业优选股票型证券投资基金,5094,59497.92
688545.SH,兴福电子,太平智远三个月定期开放股票型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,太平智行三个月定期开放混合型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,大家人寿保险股份有限公司传统产品,9940,116099.20
688545.SH,兴福电子,大家人寿保险股份有限公司万能产品,9940,116099.20
688545.SH,兴福电子,大家养老保险股份有限公司自有资金,9940,116099.20
688545.SH,兴福电子,申万菱信中证申万医药生物指数分级证券投资基金,7124,83208.32
688545.SH,兴福电子,申万菱信中证500指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信中证500指数优选增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信中证研发创新100交易型开放式指数证券投资基金,5136,59988.48
688545.SH,兴福电子,申万菱信医药先锋股票型证券投资基金,4721,55141.28
688545.SH,兴福电子,申万菱信智能汽车股票型证券投资基金,5384,62885.12
688545.SH,兴福电子,申万菱信中证内地新能源主题交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信兴乐优选混合型证券投资基金,4763,55631.84
688545.SH,兴福电子,申万菱信中证1000指数增强型证券投资基金,9858,115141.44
688545.SH,兴福电子,申万菱信乐成混合型证券投资基金,3686,43052.48
688545.SH,兴福电子,申万菱信盛利精选证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信沪深300指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信新动力混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信沪深300价值指数证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信量化小盘股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信中证环保产业指数型证券投资基金（ＬＯＦ）,7414,86595.52
688545.SH,兴福电子,申万菱信中证军工指数分级证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信新能源汽车主题灵活配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,申万菱信中证申万电子行业投资指数型证券投资基金（ＬＯＦ）,7248,84656.64
688545.SH,兴福电子,万家沪深300指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,万家量化睿选灵活配置混合型证券投资基金,4846,56601.28
688545.SH,兴福电子,万家中证1000指数增强型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,万家中证500指数增强型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,万家互联互通中国优势量化策略混合型证券投资基金,8408,98205.44
688545.SH,兴福电子,万家国证2000交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,万家中证工业有色金属主题交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,万家元贞量化选股股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,万家国证2000指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,万家中证红利交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,万家中证A500交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,万家上证50交易型开放式指数证券投资基金,5426,63375.68
688545.SH,兴福电子,受托管理中国平安财产保险股份有限公司-传统-普通保险产品,9940,116099.20
688545.SH,兴福电子,平安人寿-传统-普通保险产品,9940,116099.20
688545.SH,兴福电子,平安人寿-分红-个险分红,9940,116099.20
688545.SH,兴福电子,平安人寿-万能-个险万能,9940,116099.20
688545.SH,兴福电子,受托管理中国平安人寿保险股份有限公司—投连—个险投连,9940,116099.20
688545.SH,兴福电子,中国平安人寿保险股份有限公司—自有资金,9940,116099.20
688545.SH,兴福电子,平安资管-工商银行-如意2号资产管理产品,9940,116099.20
688545.SH,兴福电子,中汇人寿保险股份有限公司-平安多资产组合,9940,116099.20
688545.SH,兴福电子,光大永明人寿保险有限公司-自有资金,9940,116099.20
688545.SH,兴福电子,招商中证白酒指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商国证生物医药指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商移动互联网产业股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中国机遇股票型证券投资基金,5716,66762.88
688545.SH,兴福电子,招商制造业转型灵活配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商量化精选股票型发起式证券投资基金,9940,116099.20
688545.SH,兴福电子,招商稳健优选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证1000指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商沪深300指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商3年封闭运作战略配售灵活配置混合型证券投资基金（LOF）,9940,116099.20
688545.SH,兴福电子,招商丰韵混合型证券投资基金,8822,103040.96
688545.SH,兴福电子,招商和悦稳健养老目标一年持有期混合型基金中基金（FOF）,9940,116099.20
688545.SH,兴福电子,招商3年封闭运作瑞利灵活配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商瑞文混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证红利交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商核心优选股票型证券投资基金,8159,95297.12
688545.SH,兴福电子,招商MSCI中国A股国际通交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商科技创新混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商研究优选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商创新增长混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商丰盈积极配置混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商科技动力3个月滚动持有股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商成长精选一年定期开放混合型发起式证券投资基金,6378,74495.04
688545.SH,兴福电子,招商中证500等权重指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商景气优选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商产业精选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商品质升级混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商前沿医疗保健股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商品质发现混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证全指医疗器械交易型开放式指数证券投资基金,5881,68690.08
688545.SH,兴福电子,招商中证消费龙头指数增强型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商蓝筹精选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证全指软件交易型开放式指数证券投资基金,8325,97236.00
688545.SH,兴福电子,招商中证光伏产业指数型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商价值成长混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商金安成长严选1年封闭运作混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商品质生活混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商品质成长混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证科创创业50交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证电池主题交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商景气精选股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商中证新能源汽车指数型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商均衡回报混合型证券投资基金,7372,86104.96
688545.SH,兴福电子,招商专精特新股票型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商沪深300增强策略交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商核心竞争力混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商高端装备混合型证券投资基金,5508,64333.44
688545.SH,兴福电子,招商中证100交易型开放式指数证券投资基金,4224,49336.32
688545.SH,兴福电子,招商碳中和主题混合型证券投资基金,6005,70138.40
688545.SH,兴福电子,招商中证1000增强策略交易型开放式指数证券投资基金,9153,106907.04
688545.SH,兴福电子,招商趋势领航混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商社会责任混合型证券投资基金,9940,116099.20
688545.SH,兴福电子,招商国证2000指数增强型证券投资基金,5177,60467.36
688545.SH,兴福电子,招商中证半导体产业交易型开放式指数证券投资基金,9940,116099.20
688545.SH,兴福电子,招商上证科创板50成份增强策略交易型开放式指数证券投资基金,4473,52244.64
688545.SH,兴福电子,招商远见回报3年定期开放混合型证券投资基金,7414,86595.52
688545.SH,兴福电子,招商沪深300交易型开放式指数证券投资基金,9940,116099.20
